sonaID,EnglishDominant,EnglishNative,languagelist,AofExposure,Gender,Age,SLH
37927,Yes,Yes,"English, Hindi, Bangla, French","0, 0, 0, 7",Female,19,No
38401,No,No,English,0,Female,20,No
31126,Yes,Yes,"American English, Japanese, Korean, American Sign Language, Italian, Dutch","0, 19, 18, 14, 19, 17",Female,22,No
37171,Yes,No,"Tagalog, English, French","0, 3, 10",female,20,No
38413,No,No,"English, Korean","0, 0",Male,18,No
38077,No,No,"Korean, English, Japanese, French","0, 0, 0, 0",Female,19,No
38422,Yes,Yes,"English, Somali","1, 3",Female,21,No
38425,Yes,Yes,"English, Hindi, French, Spanish, Bengali, Marathi","0, 0, 15, 12, 0, 0",Male,19,No
33949,Yes,Yes,"English, Mandarin","0, 0",Male,19,No
38431,Yes,No,"English, Cantonese, Mandarin","5, 0, 0",male,21,No
37759,Yes,Yes,"English, french","0, 9",Male,22,No
38434,Yes,Yes,"English, Korean","0, 8",Male,20,No
38164,Yes,Yes,"English, Gujarati, French","0, 0, 10",Male,18,No
38410,No,No,"English, French","0, 0",Female,18,No
38272,No,No,"Telugu, English, Hindi","0, 9, 10",Man,19,No
36889,Yes,Yes,"English, French, Latin","0, 5, 18",She/They,20,No
38437,Yes,Yes,"english, swedish, french, norwegian","0, 0, 10, 0",female/woman,19,No
37372,No,No,"Hindi, English, Punjabi","0, 0, 5",Female,21,No
38440,Yes,Yes,"English, Korean, Indonesian","4, 0, 2",Male,20,No
20404,Yes,No,"Korean, English","0, 9",Male,26,No
22375,Yes,Yes,"English, Slovak","0, 0",Female,22,No
38449,Yes,Yes,"English, French","0, 4",Female,18,No
37909,No,No,"portuguese ( native language), Italian ( I was educated in Italian), English( started studying at 5), German (started studying at 10), Mandarim (started studying at 15), Latim (studied it for 4 years), Spanish( started studying it at 13), French (started studying it in uni)","2, 8, 5, 10, 15, 13, 13, 18",men,19,No
38452,Yes,Yes,"English, Tagalog","5, 1",Male,19,No
37351,Yes,Yes,"english, Punjabi","0, 0",female,19,No
38455,Yes,Yes,"English, French","0, 4",male,18,No
38458,Yes,Yes,"English (native, educational), Cantonese (native), Mandarin (native, forgotten), French (educational)","3, 0, 0, 11",Female,19,No
38443,Yes,Yes,"English, French, Japanese, Mandarin, Cantonese","0, 7, 18, 8, 0",Male,19,No
38464,Yes,Yes,"english, cantonese, mandarin, spanish","1, 1, 1, 12",female,18,"Yes, please specify the disorder or disability:"
37138,Yes,Yes,english,0,female,19,No
38470,Yes,No,"English, Punjabi","0, 0",male,18,No
38104,No,No,"English, Mandarin","6, 1",male,20,No
38473,Yes,Yes,"English, Romanian","1, 1",Female,19,No
38476,No,Yes,"English, Mandarin, Cantonese, French","5, 0, 0, 0",female,20,No
38479,Yes,Yes,English,0,Male,19,No
38482,Yes,Yes,"English, French","0, 8",Female,19,No
38485,Yes,Yes,"English, French, Spanish","0, 10, 22",Male,23,No
38488,Yes,Yes,"English, French, Arabic, Spanish","3, 6, 4, 13",Male,19,No
38494,Yes,Yes,"English, French","0, 8",Male,19,No
38497,No,No,"Mandarin, English, Japanese","0, 0, 0",female,20,No
38491,No,Yes,"Korean, English, Japanese, French, Spanish","0, 7, 5, 14, 15",Male,18,No
38500,Yes,Yes,"English, Marathi, Hindi, Gujarati, French","0, 0, 0, 12, 10",male,19,No
37603,Yes,Yes,"Korean, English","0, 5",female,18,No
38503,Yes,No,"English, Bisaya, French","0, 0, 7",woman,19,No
38515,No,No,"Mandarin, English","0, 0",male,22,No
38506,Yes,Yes,"English, Spanish","0, 0",Female,22,No
37027,Yes,Yes,"Serbian, Canadian English, Canadian French, Mandarin","0, 0, 5, 17",Non-binary,19,No
38524,Yes,No,"English, Hindi, Tamil","0, 0, 0",Women,18,No
38527,Yes,Yes,"English, French, Spanish","0, 5, 18",female,18,No
38521,Yes,Yes,"engish, korean","5, 1",female,22,No
38530,No,Yes,"Urdu, Punjabi","0, 0",female,20,No
38533,No,No,"English, Cantonese, Mandarin, French, Thai","8, 0, 4, 16, 22",Female,23,No
38536,No,No,"English, Mandarin, Cantonese, Japanese","5, 0, 20, 17",Female,21,No
38539,Yes,Yes,"English, Malayalam","0, 0",Male,22,No
38542,Yes,No,"Cantonese, Mandarin, French, Japanese, Korean, English","0, 0, 13, 13, 15, 9",Female,25,No
38545,Yes,No,"Javanese, Indonesian, English, France, Arabic","0, 0, 10, 16, 7",female,19,No
38548,No,Yes,"English, Tagalog, Spanish, French","0, 0, 15, 5",female,20,No
38554,Yes,Yes,"English, Russian","5, 0",male,20,No
38245,No,No,"English, Korean, Japanese","7, 0, 18",Male,20,No
38563,Yes,Yes,"English, Cantonese","0, 0",Female,19,No
38509,Yes,Yes,"English, Cantonese, Japanese, French","0, 0, 17, 6",Male,19,No
38266,Yes,No,"English, Cantonese, Mandarin, French","3, 0, 3, 12",Female,18,No
38572,No,No,"Contonese, mandarin, english","0, 0, 3",female,18,No
31636,Yes,No,"English, Persian, Arabic, Greek, French","13, 0, 9, 21, 18",Female,22,"Yes, please specify the disorder or disability:"
38185,Yes,Yes,"English, Cantonese, Mandarin, Japanese","5, 0, 12, 12",female,17,No
38551,Yes,Yes,,"0, 0, 0, 0, 0, 0",Male,19,No
38575,Yes,Yes,"English, Mandarin","0, 0",Male,20,No
38578,Yes,No,"urdu, english, spanish, french, arabic","0, 4, 17, 9, 4",male,19,No
32464,Yes,No,"English, Korean","8, 0",Female,21,No
38188,Yes,NA,"English, Vietnamese, Japanese","5, 0, 11",Female,18,No
38587,Yes,Yes,"English, French, hindi","1, 10, 0",male,20,No
38590,Yes,No,"English, Mandarin","6, 0",female,21,No
37780,Yes,No,"English, Cantonese, Mandarin","0, 3, 4",female,18,No
38593,No,No,"Korean, English","0, 5",Male,21,No
38038,Yes,No,"English, Japanese","13, 0",Men,21,No
38356,No,No,"Hindi, English, French","0, 0, 12",female,18,No
38596,Yes,Yes,English,2,male,18,No
38602,Yes,Yes,"english, french","0, 12",male,18,No
27865,No,No,"Japanese, English","0, 15",male,21,No
38605,No,No,"English, Mandarin, Japanese","6, 0, 17",Male,21,No
38560,Yes,Yes,"English, Nepali","0, 0",Male,18,No
38584,No,No,"Korean, American English","0, 12",male,19,No
38608,No,No,"English, Tagalog, Nihongo","0, 0, 7",Female,19,No
37147,Yes,Yes,"English, Mandarin Chinese, Korean, Welsh","0, 5, 16, 13",Female,21,No
26371,Yes,Yes,"English, French, German, Italian","0, 10, 15, 21",NA,NA,No
38566,Yes,No,"Russian, English, Spanish","0, 4, 12",Male,19,No
38557,Yes,Yes,"English, Mandarin, French","5, 0, 8",Female,22,No
38611,Yes,Yes,"English, French","0, 5",female,19,No
37831,No,No,"Mandarin, Mandarin Shanghai dialect, American English","0, 4, 2",female,22,No
38617,Yes,Yes,"English, French","0, 9",nonbinary - assigned female at birth,18,No
25522,Yes,Yes,English,0,female,21,No
30487,Yes,Yes,"Korean, Spanish, French, English","0, 0, 0, 0",Female,20,No
38620,Yes,No,"Punjabi, English","0, 0",Male,21,No
38623,Yes,No,"English, Hindi, Punjabi","0, 0, 0",Heterosexual Male,19,No
37582,Yes,Yes,"English, Cantonese, French, Vietnamese","0, 0, 8, 0",Gender Non-Conforming,18,No
38629,Yes,Yes,"English, French, Spanish","0, 0, 0",she/her,19,No
37999,Yes,No,"Bangla, English, French","0, 2, 14",Male,20,No
38635,Yes,Yes,English,0,Male,19,No
38638,Yes,Yes,"English, Punjabi","0, 0",Male,19,No
38461,No,No,"Mandarin, English","0, 10",male,30,No
37009,No,No,"Brazilian Portuguese, Spanish","0, 11",Male,19,No
38641,No,No,"Mandarin, English","0, 6",male,22,No
38626,Yes,Yes,"English, French, Japanese","0, 0, 18",Male,19,No
33493,Yes,Yes,"English, Spanish, Tagalog","0, 14, 0",Male,19,No
38569,Yes,Yes,"English, French","0, 5",Male,22,No
38644,Yes,Yes,"English, Mandarin","0, 0",Male,22,No
38632,Yes,No,"English, Tagalog, Filipino, French, Arabic","0, 0, 0, 7, 6",Female,18,No
38647,Yes,Yes,English,0,Female,19,No
38650,No,No,"Spanish, English, German","0, 10, 2",Female,18,No
38428,Yes,Yes,"Burmese, English","0, 0",Male,19,No
38656,Yes,Yes,"English, Cantonese, Mandarin","0, 0, 0",female,19,No
38659,Yes,No,"English, Mandarin","3, 3",male,20,No
38662,Yes,Yes,"English, Mandarin, French, Latin","0, 5, 9, 18",Female,19,No
38668,Yes,Yes,"English, Spanish","0, 14",Male,18,No
38665,Yes,Yes,"English, Mandarin, Cantonese","0, 0, 0",Female,21,No
38671,No,Yes,"Japanese, English","0, 1",Female,19,No
38674,Yes,Yes,"English, French, Russian, Spanish","5, 10, 0, 5",Female,21,No
38683,Yes,Yes,"English, French","0, 12",Women,18,No
32071,Yes,No,"English, Mandarin","4, 0",Genderfluid,19,No
38686,No,No,"Korean, English","0, 5",Male,20,No
38692,Yes,No,"Manadarin, Shanghainese","0, 0",male,19,No
38680,Yes,Yes,"English, Hebrew, French, Spanish, German, Yiddish, Danish, ASL, Italian, Japanese","2, 0, 5, 14, 18, 18, 18, 14, 12, 5",Woman Lite,19,No
38689,Yes,Yes,,0,M,20,No
38698,Yes,Yes,"Mandarin, French, Spanish, Korean, Japanese, Cantonese","0, 3, 5, 12, 8, 0",woman,19,No
38707,No,No,"Mandarin, English, Cantonese, French, Spanish, korean, japanese","0, 4, 8, 10, 15, 13, 13",female,19,No
38101,No,No,"Hindi, Punjabi, Bengali, English, Spanish","4, 4, 10, 5, 19",Male,23,No
38599,Yes,No,"English, Hindi","0, 0",Male,23,"Yes, please specify the disorder or disability:"
38677,No,No,"Mandarin, English, French","0, 10, 22",female,29,No
38713,No,No,"English, Hindi, Urdu","2, 0, 5",Male,20,No
38716,Yes,No,"English, Kiswahili, Somali, Arabic","10, 12, 0, 6",man,24,No
38701,Yes,Yes,"english, mandarin, spanish, french","0, 0, 14, 17",male,20,No
38722,Yes,Yes,"English, Arabic, French","0, 0, 12",Male,20,No
34402,No,No,"English, Mandarin","6, 0",male,21,No
31444,Yes,No,"Mandarin, English","0, 0",female,21,No
38725,Yes,Yes,"English, Tamil, Hindi","4, 4, 4",Male,18,No
38731,Yes,Yes,"English, Chinese","4, 0",Male,20,No
38719,Yes,No,English,2,Mayo,20,No
38728,Yes,No,"Chinese, English, Japanese, Korean, German","0, 5, 18, 21, 17",Female,21,No
38734,No,No,"Chinese, English","0, 8",female,22,No
38737,Yes,Yes,"English, Farsi","0, 0",Female,18,No
38740,Yes,Yes,"English (Canadian), Arabic, Kurdish","4, 1, 1",Male,20,No
38743,Yes,Yes,English,10,Male,20,No
38746,Yes,Yes,English,1,male,21,No
38749,Yes,Yes,"English, Mandarin, French, Spanish","0, 0, 11, 14",Male,20,No
38704,Yes,Yes,"English, Filipino, French","0, 0, 10",Male,20,No
38752,No,Yes,"English, Arabic","3, 3",female,18,No
33922,Yes,Yes,"English, mandarin","0, 0",female,19,No
38302,Yes,Yes,"English, Cantonese","5, 4",Male,22,No
38758,Yes,Yes,"English, Sḵwx̱wú7mesh sníchim, French","0, 0, 7",female,20,No
